split,clase,dataset_origen,clase_original,ruta
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (186).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (879).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1103).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (173).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (554).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2735).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2492).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1706).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (278).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (275).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (607).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (141).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1687).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2374).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2834).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1615).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (295).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (251).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (535).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (702).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (433).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (491).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3364).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (694).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (781).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (572).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (8).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (832).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (512).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (313).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (543).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (740).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1250).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3570).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (867).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (812).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (459).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (842).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (288).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3557).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (76).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (571).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1500).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1074).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (69).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (900).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3729).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (217).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (780).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (393).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1316_jpg.rf.f9efb0c736c8c175d738f65420f0179a_box1.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (66).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2773).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1658_jpg.rf.de8129e83e49fcce63c0b8de61658d76_box0.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3650).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2117).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1351).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (981).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3394).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (105).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (524).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (904).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (642).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2067).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (495).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3778).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (709).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (390).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (816).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (164).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (743).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (231).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (157).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (153).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (740).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3482).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (466).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (364).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2457).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (542).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3087).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2844).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3349).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (47).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3732).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (896).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (64).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1971).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3173).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (540).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3079).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (309).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1972).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1091).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (215).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2272).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2317).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (732).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (952).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (446).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2466).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3063).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1034).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (720).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (568).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1614).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (408).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (289).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (349).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3001).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (339).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3187).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (7).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (891).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (152).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (391).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (865).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (9).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (557).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (988).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (495).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1744).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (425).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (128).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (606).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3293).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2732).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (536).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1602).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (881).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1042).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (722).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (936).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (437).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (735).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (219).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2211).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2352).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (923).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2113).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1048).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2588).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (505).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2035).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (135).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (421).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1056).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (198).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (71).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (8).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (919).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (524).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (486).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1780).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (215).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2658).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (829).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1559).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1884).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3341).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (783).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3446).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (443).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (771).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (140).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (109).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3004).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1893).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2841).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2987).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3371).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1051).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (607).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (896).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (376).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (281).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (936).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2887).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (335).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (691).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (852).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1336).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (607).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (12).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3801).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1963).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (880).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (934).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (130).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2937).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1063).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2281).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1181).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1037).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (435).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (896).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3564).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (651).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (992).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (319).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1107).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (353).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (494).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (333).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1761).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2888).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3605).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3694).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (265).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1724_jpg.rf.e30c2e59c2f9f14f18d63f10d7538c05_box1.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (786).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1625).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (305).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (475).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2514).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (21).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (806).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1171).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (111).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1940).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (64).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3226).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2377).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (817).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2787).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (178).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (844).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1210).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1645).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (839).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2557).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (932).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (46).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (527).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (49).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (879).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (421).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (37).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (321).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (107).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (589).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (173).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (669).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (132).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (695).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (169).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (35).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (719).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (136).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1829).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (83).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_648_jpg.rf.a8b66c1487a85de9d9eb3b4c75c37243_box0.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (900).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (242).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (228).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (914).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (140).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (827).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (23).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3308).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3789).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3210).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (395).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (743).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2303).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (921).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2495).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (183).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (957).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2150).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (37).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1654_jpg.rf.d14b965ce146aa2f8c01a0d9b5f5142e_box1.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2649).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1097).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (893).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1354).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2872).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (456).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1018).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (55).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (944).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (428).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (613).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1291).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2974).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (125).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1104).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_594_jpg.rf.3669916ffb59bcc9cac237a12158da87_box0.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3048).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (86).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (96).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1212).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (239).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2311).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (134).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (430).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (283).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (346).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (571).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (382).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1588).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (942).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2400).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (758).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (308).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (247).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (378).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1774).jpg
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_535_jpg.rf.74c3b10cf404903fd0b048ef9822cb88_box0.jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1754).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3731).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (138).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (318).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (124).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1818).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (284).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1616).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1781).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (603).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (126).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (562).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (957).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (573).jpg
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (721).jpg
