split,clase,dataset_origen,clase_original,ruta,es_pequena
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (428).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (125).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_594_jpg.rf.3669916ffb59bcc9cac237a12158da87_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3048).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (430).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (382).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (247).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_535_jpg.rf.74c3b10cf404903fd0b048ef9822cb88_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (124).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1781).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (603).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (705).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (686).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (472).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1497).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1550_jpg.rf.e594c55e4af87d58fe901e9719c502b1_box1.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (745).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1669_jpg.rf.2a39f9f73e63e899ffebc9c6e4da47a3_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (286).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2260).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (610).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1068).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_579_jpg.rf.709bf75151adb602154b8a6645dff060_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (1153).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1087_jpg.rf.2155ea542c6f2e2e0249e47d1f848a10_box4.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (642).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (387).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1654_jpg.rf.d14b965ce146aa2f8c01a0d9b5f5142e_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (2414).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1724_jpg.rf.e30c2e59c2f9f14f18d63f10d7538c05_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (249).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (496).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (316).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (501).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1663_jpg.rf.1b8f1f9aa56b2ae6c7109d1441f016e0_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_8 (579).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (646).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_930_jpg.rf.cd1ee540b3074596450eb7731a30642c_box0.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (276).jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (381).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1713_jpg.rf.c53a3990264aaee195be4cf3787d3678_box1.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (443).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1550_jpg.rf.e594c55e4af87d58fe901e9719c502b1_box2.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_6 (543).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1713_jpg.rf.c53a3990264aaee195be4cf3787d3678_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1738_jpg.rf.e6500e9d521bb9c2683e3ecd63c1f9b4_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1325_jpg.rf.837b4cc948a71c4433c83cde385dedf7_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1716_jpg.rf.5581ec51a8954b115cabbf6823d08b89_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1427_jpg.rf.23f45331929c619ebbee9a50cc169ea3_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1642_jpg.rf.67f4f47480a80b30ff1d41f93206994f_box3.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3598).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1404_jpg.rf.efa5a3e9bfe4881f9ab3609fb4d1cb2c_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1309_jpg.rf.57353c557040f5f764112aac319229da_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1604_jpg.rf.1b98f9f557bb711640758baf0033d33f_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1724_jpg.rf.e30c2e59c2f9f14f18d63f10d7538c05_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1738_jpg.rf.e6500e9d521bb9c2683e3ecd63c1f9b4_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_55_jpg.rf.a0d2f45e85fc2dbb21ce7521719de50a_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1579_jpg.rf.e8898fbe3cef902fe88282869a2bb845_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1598_jpg.rf.8324447cd629aaa748a4e5e94382376a_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1251_jpg.rf.0a1ccf65a656232ceda22cf4f00ff89f_box1.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (3472).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_901_jpg.rf.ddf060b66abdeff574795416ae0dbb2b_box1.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_4 (1034).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1205_jpg.rf.8c4fb1ee012c63b0136b54c8f47ce9ba_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1221_jpg.rf.fcb63bd43af8fd915882b5a2e1e8519d_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1608_jpg.rf.5c147001b2d95deeba1f081dea599af1_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1745_jpg.rf.419160a68add07b1615a873aa14cfb7b_box3.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_9 (830).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_862_jpg.rf.f4b9890b758219168c894c6038512a7c_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1361_jpg.rf.50504d90ae41d6344f4776f8cafe76d0_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1733_jpg.rf.aed15bd53c0dc4c3acf087854390765b_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1713_jpg.rf.c53a3990264aaee195be4cf3787d3678_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_526_jpg.rf.51a730bbc80b82286db7cee2cbc5907d_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1549_jpg.rf.9006942385bb7bd3bf44d387b6eee8c7_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_562_jpg.rf.279bec29f65e473a9b2b41a8e885c285_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1256_jpg.rf.ec65c0b9421f43089fa0aa9217d1a335_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1025_jpg.rf.35c39e28979ad2d45b5dae9a8d9b71d5_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_55_jpg.rf.a0d2f45e85fc2dbb21ce7521719de50a_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1244_jpg.rf.86c04a70a73613d07460295548dcef9d_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1592_jpg.rf.f133de1b12b42e1a178e6aa162fcb2f1_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1660_jpg.rf.cb005eb40a7b3ad9445170954f966fde_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1251_jpg.rf.0a1ccf65a656232ceda22cf4f00ff89f_box3.jpg,False
train,Cercospora,jmuben,JMuBEN,train\Cercospora\jmuben_7 (1).jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_569_jpg.rf.d280aeec38ac31f68d9900be5425bfbb_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_863_jpg.rf.e75136cdc33888e22706f8db6429c5b6_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1016_jpg.rf.922829838657f9ab4dc2d374502bbd19_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_55_jpg.rf.a0d2f45e85fc2dbb21ce7521719de50a_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1611_jpg.rf.8533e76ce2ca98d4d563d7c287a5164c_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1417_jpg.rf.11c0b4132dca51f6b6cb21b01f69c1e4_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1200_jpg.rf.9f44786a5435bfd2c9b0d1cacc5e8278_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_742_jpg.rf.4322dcb1bc2cd12a58e29480620319d2_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1325_jpg.rf.837b4cc948a71c4433c83cde385dedf7_box9.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1640_jpg.rf.309bcd939bb982d989fed58ac7cba5fc_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1214_jpg.rf.abe98ebc36ad636caff8a5cdb16ce17f_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1614_jpg.rf.8a4ebe22947c18096e9815bee76628a2_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_154_jpg.rf.f0813b5bcf15e2dcd715a9f9f245a1e1_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_615_jpg.rf.e08b72d961cc2f89419f5dc94ada29c4_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1221_jpg.rf.fcb63bd43af8fd915882b5a2e1e8519d_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1704_jpg.rf.ef5906df3731025c64d221b224b763ed_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1254_jpg.rf.179da658066cb7fe0c8cd0ae6f4514a7_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1313_jpg.rf.a6684216e194bde03086a1641349a8ae_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_466_jpg.rf.dea404d46e5dc7736fdcf3186701cf84_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1724_jpg.rf.e30c2e59c2f9f14f18d63f10d7538c05_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_535_jpg.rf.74c3b10cf404903fd0b048ef9822cb88_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1706_jpg.rf.6b0da8e441753bdfcaec9c29d24f8d7a_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1205_jpg.rf.8c4fb1ee012c63b0136b54c8f47ce9ba_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1741_jpg.rf.331a89a9f79a9abcbd29c6ecf3a63dca_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1642_jpg.rf.67f4f47480a80b30ff1d41f93206994f_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1154_jpg.rf.ed14674713520510c549d655efdf1373_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1033_jpg.rf.b0aa454f0775161e883531006d8cd1f0_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1642_jpg.rf.67f4f47480a80b30ff1d41f93206994f_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1706_jpg.rf.6b0da8e441753bdfcaec9c29d24f8d7a_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1654_jpg.rf.d14b965ce146aa2f8c01a0d9b5f5142e_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1745_jpg.rf.419160a68add07b1615a873aa14cfb7b_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_918_jpg.rf.046882b8c8a80c5ff86bedee6cce35c4_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1360_jpg.rf.1a60b9c57a8466eae80e5cd0f422a62e_box21.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1299_jpg.rf.86a263dc34307dff0734764a241204af_box10.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_555_jpg.rf.b4d8aff438a2f3e617a4128579497f60_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1175_jpg.rf.393d22bad7e6853647f892ee3c46a6ba_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1417_jpg.rf.11c0b4132dca51f6b6cb21b01f69c1e4_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1483_jpg.rf.f94b987c7ac3e2ec7fb6e6e20b0fd141_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1692_jpg.rf.91e6adda5cd88e7a38caf0cecd5f1917_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1601_jpg.rf.52c1365bd378eaf62f1b1e044ac471ea_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1158_jpg.rf.eb6ce6ab91c7646a05914a85135eaa93_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1087_jpg.rf.2155ea542c6f2e2e0249e47d1f848a10_box3.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1223_jpg.rf.975a149061fb38c8e87fc6de70279fb1_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1631_jpg.rf.69b6279ee08cc550c7a8f104a82aff15_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1323_jpg.rf.1760daae7b996ea99e3f176f77cb0600_box2.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1643_jpg.rf.1c3f8175711b78dd56b09054107c903f_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1700_jpg.rf.6ec8417af6c14d56e030655b3fb17d0b_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1630_jpg.rf.120ff10a101355adf59cd8e6836bd5ff_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_535_jpg.rf.74c3b10cf404903fd0b048ef9822cb88_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_51_jpg.rf.526e874388a8bda3e718627eb86dfcdb_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1675_jpg.rf.e7dcae5b062db2cd0ff7acad76443b1d_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1496_jpg.rf.88077fc34fc13474fa232474b9cedb13_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1620_jpg.rf.e65f4d98788ceef22106dd31e568daa7_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1485_jpg.rf.b05787b8a41b81d3ac2585d42d36d5e2_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_34_jpg.rf.d96807846c226a934f33d120b3bd9676_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1745_jpg.rf.419160a68add07b1615a873aa14cfb7b_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1252_jpg.rf.b5518e1ef7982bf9a4af6c5b72dea0f0_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1251_jpg.rf.0a1ccf65a656232ceda22cf4f00ff89f_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1663_jpg.rf.1b8f1f9aa56b2ae6c7109d1441f016e0_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1496_jpg.rf.88077fc34fc13474fa232474b9cedb13_box1.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_1623_jpg.rf.3b09dc1c7b5af5133c9b42ed3c0990f2_box0.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_138_jpg.rf.9f87006102d71d5ddd39dcdc896ff85b_box22.jpg,False
train,Cercospora,bracol_crops,Cercospora,train\Cercospora\bracol_crops_466_jpg.rf.dea404d46e5dc7736fdcf3186701cf84_box2.jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6587).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (11497).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15140).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15783).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3355).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16016).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16028).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (17494).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3064).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15178).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15514).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7890).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (17939).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1231).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3334).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (2794).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16326).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5128).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10262).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6156).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (9549).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (13953).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1254).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7440).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15165).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6642).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5494).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (9660).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7116).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (9924).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (8095).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5830).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3985).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (13368).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7462).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10903).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6756).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (14060).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1308).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6936).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3690).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (2333).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (13432).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3856).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (13428).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1970).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (11628).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (2687).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10771).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10436).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (11525).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16896).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (11645).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10989).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (14415).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16044).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15902).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7280).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5354).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16692).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7339).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15680).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (13747).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1824).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5905).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (1738).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3284).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (3944).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (10654).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (6024).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (15617).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (16571).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (8844).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5669).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (5575).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (4456).jpg,False
train,Miner,jmuben,JMuBEN,train\Miner\jmuben_1 (7300).jpg,False
